runNum, eventNum, m1_pt, m1_eta, m1_phi, m1_m, m2_pt, m2_eta, m2_phi, m2_m, 4_vector_m1, 4_vector_m2, invariant_mass
163064,137,266.979,0.362391,1.4507,0.1,236.099,0.487384,-1.53656,0.1,[9.496653936017989e-07 31.986177530868908 265.0559768953791 98.8824046444979],[8.82945428903851e-07 8.081583531566972 -235.96064461816994 119.68100763572103],501.61899968037585
163064,147,218.986,-0.788477,-2.87267,0.1,175.778,0.711793,0.412059,0.1,[9.695304481042267e-07 -211.1151393068569 -58.183040067071104 -191.120762923853],[7.412428126115237e-07 161.06505493327495 70.39853239479582 135.95356117410586],507.29191463621817
163064,156,268.064,0.250063,-2.96843,0.1,198.68,-0.906503,0.29788,0.1,[9.222680510648363e-07 -264.0550421759659 -46.18704144507287 67.73368676469528],[9.54186533824449e-07 189.93030061766103 58.31143376118368 -205.80423911246913],540.1426621249226
163064,158,272.934,-0.705768,0.519966,0.1,248.082,-0.29733,-2.65051,0.1,[1.1467207857086384e-06 236.86197077567573 135.60743031361872 -209.02273081036913],[8.643609868827325e-07 -218.7643680359253 -116.99072613605846 -74.85386167944861],531.2598274466027
163064,160,258.576,0.692422,1.04375,0.1,198.393,0.917168,-2.06648,0.1,[1.0776770933175646e-06 130.05925194686878 223.48632790177774 193.69765811201648],[9.601733347700285e-07 -94.36228777302215 -174.5151600728182 208.5650937811881],455.7964121297713
163064,162,214.885,-0.823651,-0.0277742,0.1,213.213,0.19633,3.07825,0.1,[9.739708074302887e-07 214.80212351872404 -5.967491671281323 -197.69183767557112],[7.249529831480406e-07 -212.78540661588684 13.496447692326008 42.12954663118692],484.92381612101804
163064,172,216.789,0.45292,-1.44821,0.1,197.925,-0.127098,1.53886,0.1,[7.985771715638874e-07 26.508857380582718 -215.1621504851072 101.57966803328453],[6.655464585302592e-07 6.31992304093324 197.8240738579526 -25.22365395350986],430.64346582793945
163064,173,259.778,-0.0414804,-0.0761598,0.1,226.491,0.718422,-3.12867,0.1,[8.672717889200812e-07 259.02496695862646 -19.765519878881836 -10.778785769653195],[9.589902610198525e-07 -226.47208883364252 -2.9267832729351198 177.07892100304852],520.1205959913758
163064,174,258.869,0.218913,-2.67108,0.1,243.222,-0.229438,0.504108,0.1,[8.842674318497433e-07 -230.73925827660213 -117.35652453512552 57.12350532598225],[8.327493495597857e-07 212.96656529280497 117.48269383779655 -56.29526657749525],514.4410893512045
163064,178,291.798,-0.554332,2.95556,0.1,177.494,-0.852357,-0.0363033,0.1,[1.1267471099983715e-06 -286.76325122372106 53.971386415405775 -170.16519701764693],[8.204647005359539e-07 177.37705054770572 -6.442202651008035 -170.28412292620854],458.9607291018529
163064,179,286.703,-0.174096,-1.22412,0.1,124.55,-0.0964676,1.86077,0.1,[9.708679962104708e-07 97.41415382695209 -269.6462364713791 -50.16637114092804],[4.173888208360836e-07 -35.612207540589175 119.35021229175088 -12.03368357501757],378.068773906444
163064,182,283.474,0.180328,1.70112,0.1,268.105,-0.207018,-1.41805,0.1,[9.609833181030486e-07 -36.838885735550996 281.0701072219581 51.395796014053865],[9.135339213348776e-07 40.79299454571955 -264.98343839001126 -55.89985173473175],561.7038630177852
163064,188,281.331,-0.529722,-2.03434,0.1,228.382,-0.499425,1.09464,0.1,[1.0731897185820496e-06 -125.78889398181985 -251.6431713991669 -156.09530216397536],[8.587978057877321e-07 104.68264754325052 202.9775387261743 -118.86072827767222],507.003497422755
163064,189,217.668,-0.582447,1.47278,0.1,236.835,-0.181122,-1.65585,0.1,[8.527399691163159e-07 21.300872595253647 216.62324679193776 -134.07089026910327],[8.029900456559751e-07 -20.119408477721635 -235.9788690275182 -43.13094918601567],463.26232414595813
163064,190,296.559,-0.287635,1.43726,0.1,244.343,-0.232688,-1.72003,0.1,[1.0304180832049798e-06 39.4838093968237 293.91881409075415 -86.48183367996246],[8.372049754215064e-07 -36.32900688882277 -241.6272023334125 -57.370137632351785],538.5624191272625
163064,191,236.629,-0.106292,-0.788809,0.1,202.022,-0.330898,2.26495,0.1,[7.937724569209072e-07 166.75029043573974 -167.8917040255308 -25.199157166532974],[7.111031324759455e-07 -129.24058171313814 155.27318030635445 -68.07528759680334],439.62519560516574
163064,193,224.357,-0.975615,-1.71645,0.1,204.846,0.205198,1.44062,0.1,[1.133696943759624e-06 -32.56299825206991 -221.98133839094604 -255.30006264966093],[6.977287696823376e-07 26.590850221665328 203.11280215803473 42.32959322264057],505.6729930300872
163064,196,227.928,-0.235498,2.6365,0.1,194.274,0.932968,-0.448903,0.1,[7.814661242286579e-07 -199.4665495372005 110.29174402340156 -54.17411015909462],[9.511200182542458e-07 175.0260543217405 -84.31054136087103 208.71422751627694],494.60917992807947
163064,202,198.578,0.766305,0.657689,0.1,177.222,-0.515082,-2.39525,0.1,[8.665742984482252e-07 157.15602594164145 121.38865512983543 167.50784836155725],[6.713169259278479e-07 -130.1123089909491 -120.32632435607675 -95.37415874200595],454.56536759911984
163064,204,320.981,-0.422386,-2.19685,0.1,285.805,-0.0142332,1.0176,0.1,[1.167615616978853e-06 -188.0792785515784 -260.10572339054323 -139.64540272529095],[9.534394882573337e-07 150.16466250414337 243.17703871874238 -4.068057076620832],618.0299684087263
163064,206,233.656,-0.0836853,2.9938,0.1,216.216,0.808511,-0.177693,0.1,[7.821233188336e-07 -231.10880625678567 34.40706332373488 -19.57640347557867],[9.700699349452104e-07 212.81148351657484 -38.21820429421826 194.4908746018446],494.9643786827469
163064,208,199.968,-0.199765,-0.835387,0.1,227.455,0.384098,2.3457,0.1,[6.803749474416386e-07 134.15668162721104 -148.28751059605503 -40.21282340078436],[8.153663366523003e-07 -159.13826620679316 162.51396633426876 89.52909108890866],444.76366364096305
163064,209,252.863,0.333,1.69152,0.1,207.794,0.101309,-1.3351,0.1,[8.906592146309692e-07 -30.452454158050628 251.0225981953653 85.76823486408873],[6.966862540335518e-07 48.52407915087515 -202.04890541292127 21.08743105538348],460.77447241602425
163064,211,189.31,-0.773929,-2.02666,0.1,176.447,0.810102,1.24488,0.1,[8.30214802449704e-07 -83.34144703127876 -169.97787887467166 -161.58282522960423],[7.92486558916169e-07 56.4942727835535 167.15843069273367 159.09560713974187],485.7177020757064
163064,216,195.63,-0.0372251,1.03403,0.1,206.158,0.908835,-2.40558,0.1,[6.530036997403937e-07 100.03730962192932 168.11791571277064 -7.28402829720848],[9.917644379786788e-07 -152.79426984278544 -138.40170543461542 214.24316060685476],443.4392981811358
163064,222,333.677,0.0497818,1.18042,0.1,242.433,-0.4154,-2.31155,0.1,[1.1144061674109443e-06 126.97626311397262 308.57311764735954 16.617903519161516],[8.794494343577472e-07 -163.60452431154621 -178.9058945753121 -103.62803588105079],575.8216384769593
163064,228,284.929,0.195692,1.44872,0.1,224.098,0.703046,-1.76739,0.1,[9.686774020493997e-07 34.69675682857419 282.8085396634599 56.11488876869179],[9.399836148791208e-07 -43.773008023346435 -219.7813399098933 170.85466187790234],521.3879065157975
163064,229,271.204,-0.010311,-0.646061,0.1,285.678,-0.274132,2.5191,0.1,[9.04687319795936e-07 216.54593792985077 -163.27726841811517 -2.796433994667526],[9.889492351958812e-07 -232.09269486685866 166.56800615195954 -79.29802844274259],561.5059567306896
163064,236,292.0,0.293658,-2.85093,0.1,273.076,0.612631,0.278496,0.1,[1.0163066447392475e-06 -279.75181993832285 -83.68344663788764 86.98587617617977],[1.0872320137693873e-06 262.55437901336086 75.07129835635232 177.9577249408221],571.9465789963792
163064,242,271.962,-0.451329,2.03999,0.1,220.087,-0.052543,-1.09208,0.1,[1.0011407513460044e-06 -122.97230769502028 242.57192950578855 -126.95411226853975],[7.351449015924911e-07 101.3809161264973 -195.3463524470117 -11.569352907889455],499.0605571421678
163064,244,208.083,-0.368343,1.43951,0.1,196.994,0.738528,-1.75041,0.1,[7.417109213520911e-07 27.240043080741284 206.29230461158593 -78.3908878754122],[8.445950795408589e-07 -35.1928746574315 -193.8249148312629 159.07618342486123],468.4345873495344
163064,248,238.079,0.133787,0.673305,0.1,218.285,-0.53374,-2.47498,0.1,[8.01263933759522e-07 186.12183659691382 148.45966517135798 31.946979493749367],[8.343189619604262e-07 -171.5546911996158 -134.9715864632422 -122.11850789393925],481.56389629748554
163064,255,212.243,0.696763,2.47871,0.1,181.719,-0.455836,-0.629263,0.1,[8.868838142888985e-07 -167.29450604551673 130.61255412856212 160.1425831345471],[6.702222569278223e-07 146.91281323085963 -106.95055058107253 -85.73264584669397],459.7805771908301
163064,256,200.857,0.248345,2.519,0.1,217.891,-0.954288,-0.685882,0.1,[6.907541211746553e-07 -163.1700605044485 117.12841586897098 50.3961608229068],[1.083634292197574e-06 168.61728796059796 -138.0025292587523 -240.9585492559515],496.17489927967097
163064,258,250.291,1.1308,2.93549,0.1,218.073,0.392608,-0.193195,0.1,[1.428025826457745e-06 -244.99382258232745 51.22120242144897 347.3237001264459],[7.841992496768998e-07 214.0159306149061 -41.869019238999314 87.83373939737575],499.4359644121892
163064,261,189.161,-0.701031,-1.91269,0.1,166.989,0.886548,1.10943,0.1,[7.924719517616925e-07 -63.42034184375948 -178.21263749078147 -143.73931725557122],[7.90631514444294e-07 74.33882589392934 149.52947898562365 168.21322056803658],472.976325660803
163064,262,238.744,0.295055,1.64196,0.1,247.639,0.453856,-1.61905,0.1,[8.312812687178615e-07 -16.97556339081547 238.13972323735578 71.46916157294012],[9.12580772079782e-07 -11.94485468557891 -247.3507525105602 116.29091284008418],486.9715570797345
163064,267,219.542,0.305174,-2.09871,0.1,197.776,-0.826161,0.998606,0.1,[7.666794304242897e-07 -110.5903625267831 -189.65353010211723 68.04330522073435],[8.979501213235881e-07 107.09071827939113 166.2736426328722 -182.62685981290815],485.135076508929
163064,269,239.398,-0.384001,2.00859,0.1,243.733,-0.0679499,-1.16304,0.1,[8.581483579746475e-07 -101.49092727733179 216.82018836904314 -94.20504778826687],[8.148834673247399e-07 96.65246909148951 -223.75002906707894 -16.574380617276],489.10249329255583
163064,270,182.268,0.918651,-0.956113,0.1,180.612,-0.797676,2.02152,0.1,[8.830811443647561e-07 105.11392700127459 -148.90495684956468 192.00572561806],[8.045055543126361e-07 -78.67766656209996 162.57465770636892 -159.84165231061127],504.02441902161684
163064,273,216.541,0.450084,-0.117549,0.1,199.216,-0.246959,3.06681,0.1,[7.967069984075247e-07 215.0466653015123 -25.395598510359008 100.78568845858744],[6.848802372289675e-07 -198.65920726940314 14.884019050388625 -49.69980062444803],440.79134007553847
163064,277,247.45,0.33689,-1.51973,0.1,211.316,-0.307124,1.61401,0.1,[8.726886817964445e-07 12.630871160824547 -247.12742379938055 84.94929012883892],[7.383801990818287e-07 -9.12889869751418 211.11872267653223 -65.92532504536419],481.25353420512033
163064,279,345.047,0.450336,2.4569,0.1,281.95,0.712871,-0.675061,0.1,[1.2696467906638093e-06 -267.2780506331278 218.21978796331734 160.69274970310983],[1.189747038459679e-06 220.10957688456065 -176.20322546338272 218.45549820123614],629.1891809670461
163064,290,236.944,-0.18854,2.66804,0.1,233.38,-0.338631,-0.545758,0.1,[8.044494375538815e-07 -210.86919354492963 108.05851354572208 -44.93856273039872],[8.235341626811888e-07 199.47784058060614 -121.13965295186496 -80.54878832716527],471.3299067980552
163064,291,260.02,-0.101125,0.122784,0.1,213.642,0.225173,-3.06211,0.1,[8.717719953812084e-07 258.0624420412964 31.846136463981665 -26.339361215752756],[7.307758166832586e-07 -212.96751436372662 -16.9629593448752 48.51396415904042],477.5645397876656
163064,299,247.196,0.115505,2.74695,0.1,250.155,0.322397,-0.432763,0.1,[8.300636608596428e-07 -228.19503603457565 95.04150643365622 28.61590447544761],[8.781693550662807e-07 227.09332750157247 -104.91017409795656 82.05361130696558],499.9158038091788
163064,300,200.251,0.443081,1.86493,0.1,224.782,-0.8997,-1.25852,0.1,[7.346129941764868e-07 -58.054935178422205 191.6509522606898 91.6592169426127],[1.0742859687583574e-06 69.05879979840572 -213.91079845207378 -230.6458534129291],523.5925901246628
163064,301,312.122,-0.232831,-2.42593,0.1,286.019,-0.0849418,0.663949,0.1,[1.0694745800459217e-06 -235.54556035860472 -204.7887493964229 -73.3300513128842],[9.575006291530019e-07 225.2585192820201 176.25398676873036 -24.324194378314665],599.006432751781
163064,303,281.913,0.0344537,-0.619348,0.1,214.3,-0.129225,2.3963,0.1,[9.409187930289513e-07 229.54966706710752 -163.65173362473155 9.714867679618612],[7.208047346667673e-07 -157.48681128257545 145.33545428437782 -27.77005634863082],492.2611001252084
163064,306,211.187,-0.429765,1.30751,0.1,178.643,0.539193,-1.93927,0.1,[7.705062354717626e-07 54.96247928006841 203.9094770734996 -93.5805845295366],[6.846291580804353e-07 -64.34577500518533 -166.6521607660161 101.05869195761245],434.4790610055052
163064,308,236.225,-0.425671,-1.73739,0.1,223.209,-0.396577,1.41095,0.1,[8.604339922106942e-07 -39.17180989126108 -232.95454478254527 -103.61842690769828],[8.03865065350641e-07 35.527394038006506 220.3634769054714 -90.85816410358193],459.2956113399106
163064,311,222.894,-0.411657,-2.03949,0.1,199.171,0.792939,1.1604,0.1,[8.073859206956742e-07 -100.68594955342658 -198.8569204189908 -94.36943675063728],[8.843982326789818e-07 79.46380681358549 182.6323921096506 175.008453644011],500.01947537968823
163064,312,227.432,0.342624,-3.04619,0.1,218.778,-0.282472,0.108579,0.1,[8.035972059164485e-07 -226.39777969811638 -21.66471720939731 79.45722739896136],[7.590731569386139e-07 217.4896359061215 23.70804836806911 -62.62376774142543],468.0850417989391
163064,314,241.218,-0.85233,-0.76593,0.1,236.775,-0.281517,2.3942,0.1,[1.1150075345817968e-06 173.85497554530295 -167.21414713516944 -231.41060323289764],[8.213000933718259e-07 -173.66585528637097 160.94275793788685 -67.54012045765585],497.55223864013084
163064,317,213.847,-0.529962,2.61565,0.1,214.106,0.973399,-0.497385,0.1,[8.158544182988054e-07 -184.94581040024116 107.35728491536123 -118.71079083418299],[1.0800994415350678e-06 188.1634734716563 -102.15618672934744 242.91710601982285],554.6220437432074
163064,318,281.62,0.531242,1.98607,0.1,232.999,0.370319,-1.10935,0.1,[1.0750856477040462e-06 -113.61687364815295 257.68397393400244 156.74537157547286],[8.311040576486583e-07 103.74131982678983 -208.62951028460884 88.26963172695342],513.8402430390388
163064,320,279.122,0.859926,-2.11571,0.1,203.857,-0.333475,1.00315,0.1,[1.29703720400192e-06 -144.68128882144728 -238.6973304185972 270.71937115773136],[7.181550710920629e-07 109.60351139324443 171.8858538079005 -69.24821915797398],564.5348710543229
163113,11,312.144,0.590051,1.19674,0.1,256.988,0.532991,-1.94737,0.1,[1.2277727443915858e-06 114.05562933329766 290.5601317341824 195.05588365798977],[9.818888593006192e-07 -94.50383935893188 -238.9808705533169 143.55019960335514],566.6831804280545
163113,12,239.174,-0.0862442,-1.11631,0.1,198.375,-0.593116,2.03937,0.1,[8.007675357612935e-07 104.99758767785096 -214.89464594966532 -20.652951079157102],[7.815501037297428e-07 -89.58895847296046 176.9928222972055 -124.68024683129313],449.6979409262984
163113,14,184.545,-0.614203,-1.10149,0.1,162.099,0.912706,1.86619,0.1,[7.353839160030466e-07 83.46374628334412 -164.5924059042505 -120.61040460963471],[7.81990802078343e-07 -47.18969271501428 155.078105167888 169.36247367725926],450.7201339510375
163113,15,272.373,-0.295362,1.96915,0.1,212.828,0.284706,-1.05055,0.1,[9.484574009135955e-07 -105.65388105836311 251.04642707337075 -81.62345267449432],[7.388848261581401e-07 105.79549839624984 -184.6701657092696 61.41532439595166],501.07138075652585
163113,16,269.426,-0.613158,-2.11107,0.1,230.451,-0.79684,1.02103,0.1,[1.0730086049777437e-06 -138.58484137145888 -231.05110088040604 -175.7485997535184],[1.025936528791487e-06 120.40788266983904 196.49327009331967 -203.69197815425932],500.4529430896218
163113,28,270.036,0.359513,-1.15527,0.1,275.053,0.639191,2.07655,0.1,[9.595832214895682e-07 109.00584385941562 -247.05701224716674 99.18629882186941],[1.1113716837368915e-06 -133.2540738071936 240.61900303755522 188.03009123755572],549.8548124038535
163113,29,259.463,-0.148433,0.17509,0.1,214.097,-0.194519,-3.05462,0.1,[8.750272208250672e-07 255.49603521334745 45.19761453063568 -38.65444889912718],[7.277043422234795e-07 -213.2877694839923 -18.59711799025249 -41.90906231172195],471.0498858570217
163113,36,225.785,-0.106234,0.0299233,0.1,214.5,0.891463,-3.11991,0.1,[7.573915931468314e-07 225.68392315953812 6.755224076201238 -24.031185555255],[1.0191333142656925e-06 -214.4495797321148 -4.650564774232237 217.5715810800474],496.0466427397027
163113,41,264.301,0.0271581,2.46378,0.1,237.276,0.836721,-0.693686,0.1,[8.819384446995054e-07 -205.87627167855152 165.74069916812599 7.178795380423505],[1.0850674151087563e-06 182.44021255849455 -151.70850014950162 222.5240317841266],542.4287134248868
163113,42,223.537,0.298172,-1.09302,0.1,225.229,-0.157729,2.04716,0.1,[7.790316472570241e-07 102.78357527996035 -198.505231723672 67.64451421666614],[7.606479145491337e-07 -103.27892151688353 200.1538578476803 -35.672629964024765],460.4724965611951
163113,43,223.566,-0.439025,0.468799,0.1,226.481,0.376259,-2.71596,0.1,[8.187654164971214e-07 199.44581335694383 101.01051376162349 -101.33457636094553],[8.095687346775035e-07 -206.27384301148538 -93.51334156297207 87.24046719983633],487.8534158233345
163113,45,231.731,-0.468002,-1.72671,0.1,222.871,-0.832884,1.29972,0.1,[8.591782233021056e-07 -35.98382795740916 -228.92011813410278 -112.45306696573125],[1.016525445935321e-06 59.67785886596546 214.73247495936405 -207.8437764129015],461.3600087978103
163113,51,253.496,0.298908,-1.44141,0.1,177.393,-1.00749,1.71321,0.1,[8.836280072263684e-07 32.707479399681894 -251.37709284523 76.90535414398796],[9.183048654369913e-07 -25.177878744766005 175.5971266020998 -210.52858266025686],517.8493341409243
